встречать;7.255690072639225;2.882106073634961;2065
гардеробщик;6.4635761589403975;2.897303689301637;151
ноль;4.885964912280702;2.901175720319671;114
попрощаться;6.052083333333333;2.902476642407691;96
шквал;5.8;2.9257477676655586;5
организация;8.25227963525836;2.951513336150771;329
искренне;7.472906403940887;2.956666497001481;203
restoranchik;4.5;2.958039891549808;4
сносно;6.16;2.9756343861435663;25
внимательно;7.223214285714286;2.9767246544427564;224
складываться;6.26;2.989190047965693;350
девятьсот;4.0;3.0;2
ужасный;3.7874306839186693;3.004788085586121;541
портиться;6.140625;3.0406988685785707;64
антон;7.738095238095238;3.071059409339326;42
признательный;8.333333333333334;3.091206165165234;9
ничего;5.904761904761905;3.0923063038198513;294
исполнительный;7.5;3.095695936834452;6
горец;6.0;3.116774889895918;7
развеселяться;7.5;3.2015621187164243;4
v;5.8;3.2186953878862163;10
оффициантка;8.333333333333334;3.2998316455372216;6
анастасия;7.737704918032787;3.3725100801621757;61
der;5.666666666666667;3.39934634239519;3
наталья;7.782608695652174;3.407874790248513;115
гадкий;4.9411764705882355;3.420880317305579;34
звать;6.438485804416404;3.498557825086891;317
die;4.5;3.5;2
ro;4.5;3.5;2
сарказм;4.4;3.6660605559646724;10
администратор;5.709211986681465;3.717674368293806;1802
мур;7.4;3.878143885933063;5
botanique;7.75;3.897114317029974;4
говорок;6.4;4.029888335921977;5
perfect;5.5;4.5;2
